,chembl_id,value,smiles
59,CHEMBL1077050,43060.0,C[C@@H]1C[C@H]2O[C@@]3(C[C@@H]2C(C)(C)O)[C@H](O)[C@@]2(C)[C@@H]4CC[C@H]5C(C)(C)[C@@H](O)CC[C@@]56C[C@@]46C[C@@H](OC(=O)O)[C@]2(C)[C@@H]13
60,CHEMBL1077051,20420.0,C[C@@H]1C[C@H]2O[C@@]3(C[C@@H]2C(C)(C)O)[C@H](O)[C@@]2(C)[C@@H]4CC[C@H]5C(C)(C)[C@@H](O[C@@H]6OC[C@H](O)[C@H](O)[C@H]6O)CC[C@@]56C[C@@]46CC[C@]2(C)[C@@H]13
61,CHEMBL1077052,5550.0,CC(C)(O)[C@@H]1Cc2c(cc3oc(CO)cc(=O)c3c2O)O1
62,CHEMBL1077054,6200.0,CC(C)=CCC/C(C)=C/C[C@@H]1C[C@]2(CC=C(C)C)C(=O)[C@@](CC=C(C)C)(C(=O)C(C(=O)c3cccc(O)c3)=C2O)[C@@]1(C)CCC=C(C)C
63,CHEMBL1077096,61000.0,C/C1=C\[C@@H](O)C/C(C)=C/CC(=O)/C(C)=C/[C@@H]2[C@H](CC1)C2(C)C
64,CHEMBL1077120,58000.0,CC[C@@H](C(=O)[C@@H](C)[C@@H](O)[C@H](C)[C@@H]1O[C@@H]([C@@H](CC)C(=O)[O-])CC[C@@H]1C)[C@H]1O[C@]2(C=C[C@@H](O)[C@]3(CC[C@@](C)([C@H]4CC[C@](O)(CC)[C@H](C)O4)O3)O2)[C@H](C)C[C@@H]1C.[Na+]
65,CHEMBL1077135,74000.0,CC(=O)O[C@H]1CC[C@H]2[C@@H]3CC[C@H]4Cc5c(C#N)c(N)n(-c6ccccc6)c(=S)c5C[C@]4(C)[C@H]3CC[C@]12C
66,CHEMBL1077136,71500.0,COc1ccc(C2Oc3nc(N)c(C#N)c(N)c3C3=C2C[C@@]2(C)[C@@H](CC[C@@H]4[C@@H]2CC[C@]2(C)[C@@H](OC(C)=O)CC[C@@H]42)C3)cc1
67,CHEMBL1077147,65900.0,O=Cc1cc2c(cc1O)[nH]c1ccccc12
68,CHEMBL1077286,100000.0,O=C1Nc2ccc(F)cc2/C1=C1/Nc2ccccc2C1=O
